29,74,0,3
29,75,0,9
29,76,0,31
29,79,0,49
29,80,0,2
29,81,0,4
29,82,0,2
29,84,0,23
29,86,0,18
29,87,0,47
29,88,0,38
29,89,0,11
29,91,0,4
29,92,0,34
29,93,0,16
29,94,0,31
29,97,0,37
30,4,0,25
30,7,0,22
30,8,0,3
30,12,0,26
30,14,0,20
30,17,0,19
30,19,0,27
30,20,0,40
30,22,0,10
30,26,0,3
30,28,0,11
30,30,0,45
30,31,0,27
30,36,0,18
30,38,0,45
30,41,0,24
30,42,0,39
30,43,0,31
30,48,0,27
30,49,0,24
30,50,0,44
30,51,0,44
30,52,0,11
30,53,0,25
30,54,0,22
30,55,0,27
30,59,0,47
30,62,0,39
30,64,0,15
30,65,0,30
30,72,0,6
30,73,0,28
30,74,0,3
30,75,0,9
30,76,0,31
30,79,0,49
30,80,0,2
30,81,0,4
30,82,0,2
30,84,0,23
30,86,0,18
30,87,0,47
30,88,0,38
30,89,0,11
30,91,0,4
30,92,0,34
30,93,0,16
30,94,0,31
30,97,0,47
30,99,0,3
31,4,0,25
31,7,0,22
31,8,0,3
31,12,0,26
31,14,0,20
31,17,0,19
31,19,0,27
31,20,0,40
31,22,0,10
31,26,0,3
31,28,0,11
31,30,0,45
31,31,0,27
31,36,0,18
31,38,0,45
31,41,0,24
31,42,0,39
31,43,0,31
31,48,0,27
31,49,0,24
31,50,0,44
31,51,0,44
31,52,0,11
31,53,0,25
31,54,0,22
31,55,0,27
31,59,0,47
31,62,0,39
31,64,0,15
31,65,0,30
31,72,0,6
31,73,0,28
31,74,0,3
31,75,0,9
31,76,0,31
31,79,0,49
31,80,0,2
31,81,0,4
31,82,0,2
31,84,0,23
31,86,0,18
31,87,0,47
31,88,0,38
31,89,0,11
31,91,0,4
31,92,0,34
31,93,0,16
31,94,0,31
31,97,0,47
31,99,0,3
31,61,0,49
32,4,0,25
32,7,0,22
32,8,0,3
32,12,0,26
32,14,0,20
32,17,0,19
32,19,0,27
32,20,0,40
32,22,0,10
32,26,0,3
32,28,0,11
32,30,0,45
32,31,0,27
32,36,0,18
32,38,0,45
32,41,0,24
32,42,0,39
32,43,0,31
32,48,0,27
32,49,0,24
32,50,0,44
32,51,0,44
32,52,0,11
32,53,0,25
32,54,0,22
32,55,0,27
32,59,0,47
32,62,0,39
32,64,0,15
32,65,0,30
32,72,0,6
32,73,0,28
32,74,0,3
32,75,0,9
32,76,0,31
32,79,0,49
32,80,0,2
32,81,0,4
32,82,0,2
32,84,0,23
32,86,0,18
32,87,0,47
32,88,0,38
32,89,0,11
32,91,0,4
32,92,0,34
32,93,0,16
32,94,0,31
32,97,0,47
32,99,0,3
32,61,0,49
32,0,0,47
33,4,0,25
33,7,0,22
33,8,0,3
33,12,0,26
33,14,0,20
33,17,0,19
33,19,0,27
33,20,0,40
33,22,0,10
33,26,0,3
33,28,0,11
33,30,0,45
33,31,0,27
33,36,0,18
33,38,0,45
33,41,0,24
33,42,0,39
33,43,0,31
33,48,0,27
33,49,0,24
33,50,0,44
33,51,0,44
33,52,0,11
33,53,0,25
33,54,0,22
33,55,0,27
33,59,0,47
33,62,0,39
